Price,Lat,Lng,Type,Floors,Building,Rooms,Floor,Area
4180.0,56.267421999999996,43.976175,New,17,Monolithic,2,7,64.3
11937.5,56.321114,43.98614,Resale,16,Brick,2,4,95.5
2500.0,56.263642000000004,43.860423,Resale,9,Panel,3,1,55.0
1980.0,56.341657,43.837309999999995,Resale,13,Brick,1,6,29.0
2381.0,56.260723,43.981876,New,17,Monolithic,1,5,39.0
3500.0,56.236501000000004,43.834678000000004,Resale,10,Panel,2,3,50.0
3250.0,56.251417000000004,43.842727000000004,Resale,9,Panel,3,6,63.0
2300.0,56.228426,43.867457,Resale,9,Panel,1,4,36.0
2200.0,56.225838,43.876907,Resale,9,Brick,2,2,43.0
2250.0,56.293271999999995,44.027105999999996,Resale,5,Brick,1,1,33.0
2700.0,56.22330600000001,43.95198900000001,Resale,10,Monolithic,1,10,32.0
4900.0,56.3133255754,43.9787063133,Resale,10,Block,3,5,110.0
3690.0,56.215623,43.860298,New,10,Panel,2,4,53.0
2650.0,56.293547,43.918005,Resale,9,Panel,2,2,44.0
4800.0,56.304365000000004,44.046240000000004,Resale,12,Brick,3,3,72.5
2400.0,56.316343999999994,44.023674,Resale,9,Brick,2,6,76.0
2550.0,56.263123,43.883,Resale,9,Brick,2,9,48.0
2550.0,56.358971,43.843571000000004,Resale,3,Brick,2,2,43.5
2500.0,56.285833,43.928056,Resale,5,Brick,1,3,33.0
1000.0,56.330943999999995,43.873340999999996,Resale,10,Brick,1,5,51.0
2800.0,56.324463,44.001888,Resale,3,Brick,2,3,51.0
1600.0,56.281136,43.946949,Resale,9,Brick,1,3,25.0
6260.0,56.34168199999999,43.924877,Resale,15,Brick,3,7,75.8
2250.0,56.28450400000001,43.918265999999996,Resale,5,Brick,2,3,50.3
2340.0,56.3333,43.8942,Resale,5,Brick,2,1,45.0
3100.0,56.284464,44.075462,Resale,17,Brick,1,5,40.0
3450.0,56.298737,44.072102,Resale,9,Panel,3,2,67.0
3150.0,56.29229300000001,44.018634999999996,Resale,10,Panel,2,1,53.0
3400.0,56.32351800000001,43.921392,Resale,9,Brick,2,8,50.1
2400.0,56.288561,43.933572999999996,Resale,5,Panel,2,2,44.0
2300.0,56.225243000000006,43.863002,Resale,5,Panel,2,3,48.0
1843.88,56.337688398699996,43.9132653849,New,11,Panel,1,6,29.7
3130.0,56.36381899999999,43.815643,Resale,9,Brick,3,2,64.0
2600.0,56.32175400000001,43.872279999999996,Resale,9,Brick,2,9,44.3
1760.0,56.231037,43.82785,Resale,9,Brick,1,5,33.0
1600.0,56.310349,43.803558,Resale,3,Brick,2,3,39.0
1900.0,56.286697,43.984571,Resale,18,Brick,1,6,55.0
3800.0,56.297971999999994,44.076253,Resale,16,Brick,5,12,160.0
2060.0,56.255362,43.970099,Resale,5,Brick,1,2,30.0
2070.0,56.265242,43.898602000000004,Resale,9,Brick,1,6,34.0
3000.0,56.290799,43.943104,Resale,9,Panel,3,3,64.0
2500.0,56.283704,43.927932,Resale,5,Brick,3,5,43.0
2796.0,56.271376000000004,43.915257000000004,Resale,5,Panel,3,5,57.0
5050.0,56.286258,44.042162,Resale,17,Panel,2,5,66.8
2500.0,56.2399837676,43.9582892698,Resale,25,Monolithic,0,15,33.0
2200.0,56.293743000000006,44.044102,Resale,5,Brick,1,2,30.0
2300.0,56.228701,43.850605,Resale,9,Panel,2,5,44.0
2400.0,56.276559,43.91193300000001,Resale,5,Panel,2,2,45.0
4500.0,56.28676700000001,43.9882,Resale,18,Monolithic,3,1,90.2
3700.0,56.31901,44.050983,Resale,9,Panel,3,5,67.0
10700.0,56.317586999999996,44.020045,Resale,7,Brick,5,2,170.0
4750.0,56.23550600000001,43.960684,New,16,Monolithic,3,3,90.0
2400.0,56.25545995069999,43.8455045132,Resale,9,Panel,1,2,32.9
7000.0,56.340394999999994,43.929225,New,16,Monolithic,2,13,98.0
2300.0,56.301269,44.079064,Resale,10,Brick,2,5,73.0
2750.0,56.340056000000004,43.879207,Resale,9,Panel,2,8,44.0
2350.0,56.34115799999999,43.869505,Resale,5,Panel,2,3,43.0
2400.0,56.316343999999994,44.023674,Resale,9,Brick,2,6,76.0
1830.0,56.367279,43.786789,Resale,9,Brick,1,3,33.0
2300.0,56.291664000000004,44.001953,Resale,3,Brick,1,2,27.0
2000.0,56.311521,43.944407,Resale,5,Brick,1,4,33.0
2580.0,56.22429200000001,43.828237,Resale,9,Panel,2,8,44.7
3980.0,56.218000178400004,43.8662350475,Resale,17,Panel,3,2,69.0
3500.0,56.320223,44.028525,Resale,10,Brick,2,7,54.0
2000.0,56.292638000000004,44.05375,Resale,5,Brick,1,1,42.3
4650.0,56.313743048,44.06823053220001,Resale,10,Panel,3,1,75.0
2200.0,56.3333,43.8942,Resale,5,Brick,2,1,45.0
600.0,56.326783,44.002687,Resale,3,Panel,3,3,55.0
2850.0,56.364734999999996,43.814015999999995,Resale,9,Panel,2,4,42.4
3400.0,56.327536,43.93378,Resale,9,Panel,3,7,64.0
2800.0,56.367936,43.804961,Resale,9,Panel,3,1,60.0
1750.0,56.270316,43.98352,Resale,5,Brick,1,3,31.0
3900.0,56.31329,44.019855,Resale,4,Brick,2,4,53.0
3800.0,56.30229,44.039062,Resale,5,Brick,4,5,60.0
7250.0,56.307651,44.080403000000004,Resale,22,Block,2,2,68.0
4450.0,56.32037800000001,44.004612,Resale,4,Brick,2,4,60.0
4738.0,56.31268000000001,44.029297,Resale,18,Brick,1,10,80.0
7100.0,56.365977,43.840041,Resale,9,Brick,2,6,86.0
1650.0,56.259216,43.864779999999996,Resale,5,Brick,1,1,30.5
3100.0,56.262527,43.896409999999996,Resale,9,Brick,3,5,56.0
9500.0,56.308580000000006,44.029235,Resale,18,Brick,3,11,111.0
4916.4,56.345988,43.87158,New,17,Brick,2,3,72.3
3143.52,56.345988,43.87158,New,17,Brick,1,15,43.66
3200.0,56.289719999999996,44.075471,New,19,Brick,2,16,47.0
3111.12,56.345988,43.87158,New,17,Brick,1,7,43.21
7900.0,56.307131999999996,43.997955,Resale,17,Brick,3,13,105.0
2000.0,56.23406,43.875578000000004,Resale,5,Brick,1,4,32.0
2490.0,56.291394,44.043186,Resale,5,Brick,2,5,43.0
1600.0,56.189094,43.860163,New,3,Block,1,2,29.8
1850.0,56.31447915,43.93590563229999,Resale,6,Brick,1,3,30.0
2900.0,56.34596,43.87158,Resale,17,Brick,1,16,49.0
1814.14,56.337688398699996,43.9132653849,New,17,Panel,1,7,29.7
2566.5,56.337688398699996,43.9132653849,New,10,Panel,2,5,43.5
7800.0,56.321495,44.02574,Resale,4,Brick,3,3,76.0
1480.0,56.358971,43.843571000000004,Resale,3,Brick,1,2,30.0
2370.0,56.25254200000001,43.868904,Resale,5,Brick,2,2,43.0
5400.0,56.318775,44.048989,Resale,9,Panel,4,2,80.0
3500.0,56.33532099999999,43.929414,New,5,Monolithic,1,5,36.0
4916.0,56.3473439525,43.8734530992,New,17,Block,2,3,72.0
2300.0,56.301269,44.079064,Resale,10,Brick,2,5,73.0
6000.0,56.29569,44.077698,Resale,10,Brick,3,2,83.0
5050.0,56.29537,44.079315,Resale,10,Brick,2,4,61.0
3200.0,56.309054,44.023153,Resale,5,Brick,2,5,45.6
3270.0,56.22370600000001,43.861304,Resale,5,Panel,3,5,62.0
1880.0,56.2989252079,43.929021084700004,Resale,2,Brick,2,2,48.0
4470.0,56.28205500000001,44.021332,Resale,10,Brick,2,7,48.0
1890.0,56.302569999999996,43.938109999999995,Resale,9,Brick,1,3,30.0
4830.0,56.298262,43.990679,Resale,9,Brick,3,6,75.0
2900.0,56.273959999999995,43.949615,Resale,10,Brick,3,1,66.5
5900.0,56.321486,43.932873,Resale,9,Brick,2,3,68.0
3900.0,56.286032999999996,44.075094,Resale,9,Panel,3,1,68.0
12000.0,56.30465372760001,43.996007213999995,Resale,10,Brick,4,4,117.0
3000.0,56.283864,44.073001,New,17,Panel,1,1,42.0
1300.0,56.277345999999994,44.084778,New,19,Monolithic,0,19,19.2
4000.0,56.286032999999996,44.07510300000001,Resale,9,Panel,2,3,65.0
1600.0,56.210058999999994,43.908781,New,4,Monolithic,1,1,34.0
1500.0,56.290606999999994,43.861897,Resale,5,Brick,1,2,32.0
2865.33,56.218807,43.866510999999996,New,17,Monolithic,2,1,47.4
1900.0,56.286697,43.984571,Resale,18,Brick,1,6,55.0
3250.0,56.238631999999996,43.842825,Resale,17,Block,1,11,44.0
1200.0,56.24166700000001,43.85888900000001,Resale,2,Brick,1,2,25.5
2100.0,56.293487,44.050345,Resale,5,Panel,1,2,31.8
3250.0,56.291658,44.044003000000004,Resale,5,Brick,3,1,59.0
1700.0,56.39235,43.74137,Resale,2,Brick,2,2,36.5
5304.0,56.30097900000001,44.082469,Resale,17,Monolithic,2,9,68.0
6740.5,56.30097900000001,44.082469,Resale,17,Monolithic,3,3,103.7
4000.0,56.288123999999996,43.876995,Resale,10,Brick,3,9,57.2
1300.0,56.30932900000001,43.80135900000001,Resale,3,Block,1,1,34.0
2800.0,56.326783,44.002687,Resale,3,Panel,4,3,60.0
6300.0,56.31225500000001,44.030941999999996,Resale,18,Monolithic,3,2,82.0
2460.0,56.29092900000001,44.049689,Resale,5,Brick,2,4,41.0
2950.0,56.36313000000001,43.822874,Resale,4,Brick,3,4,57.0
3750.0,56.33107,43.873314,Resale,10,Brick,1,4,46.3
1480.0,56.288123999999996,43.876995,Resale,2,Brick,1,1,38.4
2670.0,56.34137800000001,43.912723,Resale,10,Panel,1,2,43.0
1700.0,56.279571999999995,43.935469,Resale,3,Brick,2,2,38.5
2200.0,56.248070999999996,43.866011,Resale,5,Brick,1,3,29.8
3000.0,56.380548,43.798179,Resale,9,Panel,3,9,63.0
2450.0,56.35579,43.818832,Resale,5,Brick,2,5,47.3
3641.065,56.28097361729999,44.0884370291,New,14,Monolithic,3,2,81.0
3000.0,56.263121999999996,43.882998,Resale,5,Panel,4,3,62.0
1900.0,56.21973000000001,43.866172999999996,New,17,Panel,0,13,24.0
3250.0,56.310756999999995,43.889348999999996,Resale,9,Panel,3,9,65.0
1800.0,56.229326,43.952393,Resale,9,Brick,1,5,21.0
2750.0,56.326896999999995,43.9283,Resale,9,Panel,1,8,37.0
3800.0,56.337196999999996,43.911384999999996,Resale,10,Monolithic,2,8,60.0
1700.0,56.313897999999995,43.994802,Resale,2,Brick,0,1,37.0
2750.0,56.341657,43.86858,Resale,5,Panel,2,2,45.0
3200.0,56.31822586,43.87038422,Resale,6,Brick,3,5,63.2
1610.0,56.231148,43.82998,Resale,5,Brick,1,4,25.0
2700.0,56.327096,43.873575,Resale,9,Brick,3,2,78.0
3200.0,56.32595444,43.95940781,Resale,5,Brick,3,2,57.6
4000.0,56.262527,43.896409999999996,Resale,9,Brick,4,6,88.0
4800.0,56.321087,43.985702,Resale,5,Brick,3,2,60.0
1600.0,56.26423199999999,43.875928,Resale,9,Brick,1,9,30.0
2790.0,56.219728,43.866172999999996,Resale,17,Panel,2,13,42.0
3331.0,56.339695999999996,43.915708,New,10,Panel,2,1,56.1
2170.0,56.293438,43.986313,Resale,5,Brick,1,1,32.0
1480.0,56.33189,43.874123,Resale,9,Brick,1,1,20.0
2050.0,56.335407,43.935936,Resale,9,Brick,1,1,32.0
2680.0,56.23976999999999,43.97111500000001,Resale,9,Brick,1,5,36.0
3750.0,56.334619999999994,43.9124,Resale,9,Brick,3,2,70.0
1200.0,56.180690034099996,43.909474126999996,New,3,Monolithic,0,2,23.0
2620.0,56.284439,44.039988,Resale,9,Panel,2,8,43.0
2600.0,56.310972,43.987248,Resale,5,Brick,1,2,32.0
10500.0,56.31352,44.008224,Resale,9,Brick,3,7,102.0
7100.0,56.314327,43.999905,Resale,4,Brick,3,1,69.0
2100.0,56.272765,43.982521999999996,Resale,5,Brick,1,1,31.0
5000.0,56.29174805,44.0435791,Resale,5,Brick,3,5,91.0
3180.0,56.352672,43.868688,Resale,9,Brick,2,6,45.3
7900.0,56.29569,44.077698999999996,Resale,10,Brick,3,4,100.0
2200.0,56.220974,43.832019,Resale,9,Panel,1,1,33.0
4150.0,56.298477,44.060783,Resale,17,Brick,1,8,60.0
3000.0,56.32694626,43.99567413,Resale,2,Brick,2,2,44.6
3700.0,56.312385,44.002078999999995,New,9,Brick,1,3,51.0
1300.0,56.265021999999995,43.876342,Resale,9,Brick,1,1,26.7
2100.0,56.232162,43.873745,Resale,5,Brick,2,5,46.0
3000.0,56.288123999999996,43.876995,Resale,25,Brick,1,19,46.0
5000.0,56.342406000000004,43.942026,Resale,12,Panel,3,1,79.1
2750.0,56.302125099799994,43.9360973433,Resale,5,Brick,3,2,59.0
3200.0,56.280556000000004,44.045575,Resale,9,Panel,2,4,43.0
2500.0,56.307427000000004,44.019874,Resale,10,Brick,3,3,81.5
7500.0,56.248526,43.84464000000001,Resale,9,Panel,3,6,76.0
3100.0,56.337286999999996,43.873467,Resale,9,Brick,2,1,44.0
1701.56,56.247326,44.071095,Resale,19,Brick,1,2,28.84
2200.0,56.291793999999996,43.840042,Resale,9,Brick,1,1,35.0
2750.0,56.292475,44.06008900000001,New,6,Monolithic,1,2,42.2
4100.0,56.28534300000001,43.934067,Resale,9,Brick,2,4,55.0
2500.0,56.36561999999999,43.820171,Resale,9,Brick,2,8,45.6
2900.0,56.27219,43.917145,Resale,14,Brick,1,10,42.0
3450.0,56.3221984888,43.9965120667,Resale,9,Brick,2,3,44.0
10000.0,56.316280000000006,43.99398400000001,Resale,7,Brick,2,7,98.0
3900.0,56.261253,43.896383,Resale,9,Panel,4,7,70.0
3250.0,56.341328000000004,43.953174,Resale,17,Block,1,2,44.0
2600.0,56.323612,43.871482,Resale,9,Brick,2,9,44.0
2930.0,56.36190799999999,43.853713,Resale,9,Panel,2,3,44.0
1750.0,56.329914,43.785835,Resale,4,Brick,1,2,31.7
3800.0,56.30785,43.980133,Resale,5,Brick,4,2,62.0
4223.0,56.30287,44.043803999999994,Resale,16,Brick,3,3,77.5
3100.0,56.293027,44.038056,Resale,5,Brick,2,4,43.0
4990.0,56.271719999999995,43.91647800000001,Resale,17,Block,2,14,63.3
5037.83,56.311721,44.025094,New,17,Brick,2,14,63.77
7405.32,56.313139,44.014395,New,17,Brick,3,9,94.94
2550.0,56.3166275,44.05505371,Resale,9,Brick,1,7,33.0
4700.0,56.283375,44.043983000000004,Resale,9,Brick,3,6,78.0
3900.0,56.32125600000001,44.016684999999995,Resale,9,Panel,2,2,45.0
3950.0,56.225573,43.946509000000006,Resale,9,Panel,3,6,64.0
3050.0,56.281925792399996,44.0506142408,Resale,9,Panel,2,9,43.0
2099.0,56.30075,43.984867,Resale,5,Brick,1,3,30.0
7706.93,56.311721,44.025094,New,17,Brick,3,8,100.09
3050.0,56.362696,43.816765000000004,Resale,9,Panel,3,8,55.8
2990.0,56.321291,43.932037,Resale,17,Brick,2,13,40.0
2800.0,56.232278,43.943678999999996,Resale,12,Brick,1,1,43.0
2870.0,56.303966,44.043383,Resale,5,Brick,2,3,46.3
4850.0,56.30869499999999,43.98369,Resale,5,Brick,3,2,62.0
10189.88,56.348926,43.872712,New,17,Brick,5,6,153.88
6200.0,56.238847,43.95613,Resale,25,Brick,3,5,78.0
3150.0,56.362067,43.820278,Resale,9,Brick,2,3,47.0
4000.0,56.27186,43.979603000000004,Resale,10,Brick,3,1,66.4
3500.0,56.28444399999999,43.986044,Resale,17,Brick,2,1,59.6
3150.0,56.285393000000006,44.051836,Resale,12,Brick,2,4,42.0
3300.0,56.296774,43.995467,Resale,9,Brick,3,2,56.0
2350.0,56.237086,43.865562,Resale,5,Brick,2,5,43.0
1250.0,56.22484300000001,43.850084,Resale,2,Block,1,1,32.0
2900.0,56.328526000000004,43.936054,Resale,10,Brick,3,1,68.0
3200.0,56.26465200000001,43.851890000000004,Resale,9,Brick,3,2,52.6
4000.0,56.338714,43.91581400000001,Resale,9,Brick,2,5,68.5
2910.0,56.314547,44.053615,Resale,9,Brick,2,5,34.5
3556.18,56.311721,44.025094,New,17,Brick,1,14,47.42
11330.03,56.313139,44.014395,New,17,Brick,5,6,146.5
5220.0,56.237272,43.841262,Resale,10,Monolithic,3,5,80.0
6400.0,56.283933999999995,44.035396999999996,Resale,19,Brick,3,18,101.0
3580.0,56.298081999999994,44.057396999999995,Resale,9,Brick,2,8,43.4
7342.8,56.345988,43.87158,Resale,17,Brick,3,12,105.45
5000.0,56.233804000000006,43.967242,Resale,10,Brick,3,8,70.0
1800.0,56.24952325010001,43.853915514200004,Resale,2,Brick,2,1,28.0
1490.0,56.193291,43.89252000000001,Resale,3,Monolithic,1,2,30.1
2950.0,56.33120400000001,43.945476,Resale,9,Panel,2,8,46.0
2050.0,56.340824,43.910055,New,17,Block,1,3,33.0
1970.0,56.346901,43.865158,Resale,5,Brick,1,5,30.0
2950.0,56.326025726800005,43.8817845142,Resale,5,Brick,2,4,50.0
3150.0,56.340763,43.951027,Resale,17,Brick,1,17,41.0
7450.0,56.309219999999996,44.03219,Resale,10,Brick,3,8,71.7
2081.75,56.247116358,44.0475149913,New,19,Panel,1,8,37.9
1750.0,56.313897999999995,43.994802,Resale,14,Brick,1,8,31.0
3300.0,56.348213,43.871859,Resale,3,Brick,3,3,70.0
2480.0,56.352332999999994,43.859516,Resale,13,Brick,1,5,37.1
1350.0,56.280092,43.935451,Resale,5,Brick,1,2,19.0
2704.0,56.25714,43.982872,Resale,17,Brick,1,11,42.2
2100.0,56.26601765970001,43.8981102447,New,10,Monolithic,1,4,32.3
2000.0,56.262527,43.896409999999996,Resale,9,Panel,2,4,51.0
3400.0,56.341547999999996,43.95489,Resale,17,Block,1,14,41.0
2540.0,56.288123999999996,43.876995,Resale,5,Brick,2,4,45.0
1750.0,56.229471,43.85127,Resale,2,Brick,2,2,38.5
2200.0,56.32928199999999,43.918059,Resale,5,Brick,1,3,30.4
1500.0,56.224102,43.827886,Resale,3,Block,1,2,26.0
600.0,56.326783,44.002687,Resale,2,Panel,4,2,83.0
3500.0,56.27159,43.928534,Resale,5,Brick,3,4,60.0
2800.0,56.280701,43.989107000000004,Resale,5,Brick,2,4,43.2
2380.0,56.29374313,44.04410172,Resale,9,Brick,1,7,35.0
4150.0,56.264099498,43.977297198100004,Resale,9,Brick,3,9,62.5
7466.69,56.313139,44.014395,New,17,Brick,3,5,96.97
3600.0,56.2887,44.04979,Resale,9,Brick,2,8,44.5
2349.996,56.218086,43.860440999999994,Resale,17,Brick,1,6,32.9
3400.0,56.301998,44.037904,Resale,9,Brick,2,4,42.0
6860.1,56.313139,44.014395,New,13,Brick,3,10,87.95
3370.0,56.321291,43.932037,Resale,9,Brick,3,3,62.1
2300.0,56.263112,43.886367,Resale,9,Brick,2,6,43.0
3000.0,56.271306,43.924859999999995,Resale,10,Brick,1,5,43.0
3366.0,56.294126,44.095216,Resale,17,Monolithic,1,5,44.0
3350.0,56.267162,44.023531,Resale,17,Monolithic,1,15,47.0
2500.0,56.327980000000004,43.960002,Resale,5,Brick,2,3,45.0
1900.0,56.226059,43.864959999999996,Resale,5,Panel,1,5,36.0
3300.0,56.35078049,43.87373734,New,6,Brick,1,3,42.0
2200.0,56.297042392,44.0763955767,Resale,9,Panel,1,2,35.0
4280.0,56.294566,44.044174,Resale,17,Monolithic,1,15,45.0
6600.0,56.285183999999994,44.040877,Resale,18,Brick,3,8,98.0
11330.03,56.313139,44.014395,New,17,Brick,5,6,146.5
7342.8,56.345988,43.87158,New,17,Brick,4,10,105.45
5922.15,56.348926,43.872712,New,17,Brick,3,11,91.11
5000.0,56.255277,43.865149,Resale,5,Brick,4,5,102.0
2011.88,56.274837,44.03346,Resale,19,Brick,1,6,37.96
4330.0,56.218807,43.866510999999996,New,17,Monolithic,2,3,67.0
1909.0,56.218807,43.866510999999996,New,17,Panel,1,16,31.3
1450.0,56.217187,43.865103999999995,Resale,17,Monolithic,0,5,21.0
3000.0,56.238318478000004,43.860943929899996,Resale,9,Panel,2,2,43.7
4100.0,56.3473439525,43.8734530992,New,17,Monolithic,2,10,63.0
1800.0,56.32936700000001,43.912175,Resale,5,Panel,1,5,32.0
3770.0,56.298421999999995,44.074447,Resale,9,Panel,2,6,50.0
3800.0,56.226459,43.858726000000004,Resale,5,Panel,3,2,63.0
4390.0,56.321096999999995,43.945799,Resale,9,Panel,2,4,60.0
3700.0,56.2550922653,43.8639553562,Resale,5,Brick,2,4,65.0
4600.0,56.283799,44.064296,Resale,17,Monolithic,2,2,64.0
3800.0,56.29821,44.067287,Resale,9,Brick,3,5,63.7
3300.0,56.286297999999995,44.042162,Resale,17,Panel,1,8,43.5
5000.0,56.358612,43.854171,New,10,Brick,3,4,78.8
1680.0,56.31384,43.85873400000001,Resale,5,Brick,1,4,30.0
2300.0,56.36048,43.845207,Resale,4,Brick,2,4,45.0
3300.0,56.234745,43.961422,Resale,9,Brick,3,4,64.0
3600.0,56.348612,43.858887,Resale,9,Panel,3,1,71.0
2700.0,56.290330000000004,43.86099,Resale,3,Brick,3,2,48.0
6900.0,56.34340286,43.93297958,Resale,4,Brick,4,1,125.0
3250.0,56.241595999999994,43.860172,Resale,10,Panel,2,4,46.0
3100.0,56.26810074,43.869083399999994,Resale,5,Brick,3,2,58.82
1900.0,56.360482,43.845206,Resale,5,Brick,1,4,32.0
8500.0,56.317577,44.02222800000001,Resale,10,Brick,3,6,92.0
2450.0,56.25638299999999,43.879396,Resale,5,Brick,2,2,50.0
2690.0,56.28128100000001,43.942646,Resale,5,Brick,4,5,59.0
1900.0,56.31913,43.889367,Resale,4,Brick,1,1,34.0
1800.0,56.258128,43.883672,Resale,9,Panel,1,1,33.0
2600.0,56.333549,43.853559999999995,Resale,5,Brick,3,1,54.0
3000.0,56.238431999999996,43.862049,Resale,9,Panel,2,2,45.0
2999.0,56.291658,44.044003000000004,Resale,5,Brick,2,3,46.0
5522.4,56.264237,44.02200300000001,Resale,19,Monolithic,4,15,94.5
3000.0,56.30987800000001,43.942817,Resale,5,Brick,3,1,63.0
3500.0,56.314296999999996,43.990185,Resale,7,Brick,2,5,42.0
5500.0,56.32786,44.01384,Resale,5,Brick,3,4,69.0
2800.0,56.30355600000001,43.843005,Resale,9,Panel,2,8,60.0
1850.0,56.3533613887,43.834178457700006,Resale,5,Brick,2,1,45.0
3790.0,56.23383713,43.97961044,Resale,3,Brick,3,3,56.0
5800.0,56.2851344917,44.0789781693,Resale,9,Brick,2,8,77.0
3799.0,56.31316757,43.99143219,Resale,8,Brick,1,5,38.0
1900.0,56.1656985192,44.076936316499996,Resale,1,Brick,2,1,50.7
2050.0,56.237246999999996,43.830698,New,10,Panel,1,1,32.0
3100.0,56.332042,43.85118,Resale,3,Brick,3,1,78.0
2600.0,56.222618000000004,43.868645,Resale,9,Brick,2,2,44.0
2550.0,56.348091000000004,43.86779,Resale,9,Brick,2,7,37.0
2980.0,56.275209,43.919128,Resale,9,Panel,2,8,44.0
1900.0,56.288123999999996,43.876995,Resale,9,Brick,1,1,36.4
2000.85,56.24561,43.823988,Resale,10,Brick,2,7,51.0
4323.475,56.26565,44.019615,Resale,17,Brick,2,11,68.9
2020.0,56.218807,43.866510999999996,New,17,Monolithic,1,11,33.0
3750.0,56.286032999999996,44.075094,Resale,9,Panel,3,1,67.0
4000.0,56.297532999999994,43.992593,Resale,9,Brick,3,5,58.3
1650.0,56.279571999999995,43.935469,Resale,3,Brick,2,2,38.5
2450.0,56.263121999999996,43.882998,Resale,9,Brick,2,9,48.0
9000.0,56.316124,44.022946999999995,Resale,10,Brick,2,3,74.0
4200.0,56.348926,43.872712,New,17,Brick,2,1,62.56
2750.0,56.287562,43.952348,Resale,9,Panel,2,5,54.0
5000.0,56.229170999999994,43.81982,Resale,10,Panel,3,5,72.2
1700.0,56.360726,43.818248,Resale,9,Brick,1,2,29.2
2470.0,56.26717377,43.91441345,Resale,5,Brick,2,4,46.0
2350.0,56.231097999999996,43.82768,Resale,9,Panel,1,5,33.2
2100.0,56.285833,43.928056,Resale,9,Brick,1,8,33.0
1150.0,56.32213,43.866577,Resale,2,Brick,1,1,22.0
4800.0,56.24534499999999,43.844263,Resale,10,Panel,3,5,75.0
3100.0,56.295,43.943589,Resale,9,Panel,2,5,45.0
1780.0,56.217895999999996,43.862364,Resale,17,Panel,0,13,22.0
2300.0,56.262572,43.90851,Resale,5,Brick,2,4,45.0
1680.0,56.32372700000001,43.877186,Resale,9,Brick,1,1,29.0
3800.0,56.313897999999995,43.994802,Resale,9,Panel,4,5,57.0
1400.0,56.230906999999995,43.839807,Resale,15,Monolithic,0,2,27.0
3100.0,56.227244999999996,43.880257,Resale,9,Brick,2,6,50.0
3600.0,56.32536999999999,43.937453999999995,Resale,9,Brick,2,4,53.6
3600.0,56.34839,43.933025,Resale,16,Brick,1,16,40.0
3300.0,56.17343,44.065174,Resale,2,Brick,3,2,59.0
2400.0,56.293147999999995,44.073143,Resale,9,Brick,1,8,33.0
14500.0,56.314252,44.021482,Resale,9,Brick,3,4,104.5
3000.0,56.284595287399995,44.0735308095,New,17,Monolithic,1,7,41.0
4750.0,56.302211793999994,43.9369890381,Resale,10,Brick,2,5,59.0
3000.0,56.26834100000001,43.893392,Resale,5,Panel,4,2,60.0
4850.0,56.31761700000001,44.049276,Resale,9,Panel,4,2,85.0
11200.0,56.3284680864,44.01657438149999,Resale,10,Brick,2,3,83.0
2950.0,56.28128,43.951370000000004,Resale,9,Brick,2,8,47.0
6150.0,56.313897999999995,43.994802,Resale,2,Brick,3,1,158.5
2750.0,56.29415,43.939053,Resale,9,Brick,3,9,57.0
12000.0,56.31404300000001,43.979801,Resale,4,Brick,3,4,117.0
2850.0,56.238197,43.860954,Resale,9,Brick,2,5,44.0
1790.0,56.31913,43.889367,Resale,4,Brick,1,3,33.0
3250.0,56.284824,44.073029999999996,Resale,6,Brick,2,3,50.0
2000.0,56.261635,43.87448,Resale,5,Brick,2,5,42.0
5200.0,56.343952,43.931974,Resale,12,Panel,3,10,78.0
2100.0,56.26451700000001,43.858995,Resale,9,Panel,1,3,33.8
1200.0,56.29232800000001,43.9086,Resale,1,Wooden,1,1,32.0
2100.0,56.2187892959,43.863240438199995,Resale,17,Monolithic,1,16,34.0
2702.65,56.339695999999996,43.915708,New,10,Monolithic,1,10,42.0
3499.0,56.347265,43.936259,Resale,17,Monolithic,1,10,45.0
3050.0,56.353535,43.859956,Resale,9,Panel,2,6,44.0
2450.0,56.33665799999999,43.926933,Resale,9,Brick,1,3,34.0
2200.0,56.351679000000004,43.871742,Resale,9,Panel,1,8,35.0
3690.0,56.22935500000001,43.84967,Resale,10,Brick,2,2,53.0
2280.0,56.30059,44.036116,Resale,5,Panel,1,3,31.0
2300.0,56.312290000000004,43.880546,Resale,5,Brick,2,3,41.0
2100.0,56.191438,43.857657,Resale,3,Block,1,2,40.0
2450.0,56.368522999999996,43.808223999999996,Resale,10,Brick,1,4,48.0
3390.0,56.352332999999994,43.859516,Resale,9,Brick,2,5,48.0
1800.0,56.305989256000004,43.938794513199994,Resale,2,Brick,1,2,35.0
2760.0,56.283375,44.043985,Resale,9,Panel,2,9,46.0
2250.0,56.367279,43.786789,Resale,5,Brick,2,1,46.0
3280.0,56.26465200000001,43.851890000000004,Resale,9,Brick,3,7,66.0
2850.0,56.24796600000001,43.847389,Resale,5,Brick,2,5,56.0
2200.0,56.233293999999994,43.857073,Resale,5,Brick,2,5,42.0
2100.0,56.237987,43.86673,Resale,5,Panel,2,3,43.0
2290.0,56.354278,43.831776,Resale,9,Panel,2,9,45.0
890.0,56.311721,44.025094,Resale,2,Wooden,1,1,15.0
4250.0,56.323935999999996,43.871105,Resale,9,Brick,3,6,67.0
3500.0,56.285557999999995,43.988056,Resale,12,Monolithic,1,1,59.0
3150.0,56.31068199999999,44.032396999999996,Resale,5,Brick,3,5,58.0
